player_id,player_lastname,player_firstname,season,draymond
aminual01,Aminu,Al-Farouq,2015,-0.032
aminual01,Aminu,Al-Farouq,2016,0.504
aminual01,Aminu,Al-Farouq,2017,1.0390000000000001
aminual01,Aminu,Al-Farouq,2018,0.9390000000000001
aminual01,Aminu,Al-Farouq,2019,-0.9229999999999999
amundlo01,Amundson,Lou,2016,2.7119999999999997
amundlo01,Amundson,Lou,2015,0.39
amundlo01,Amundson,Lou,2014,-0.6559999999999999
anderch01,Andersen,Chris,2016,-1.296
anderch01,Andersen,Chris,2014,1.578
anderch01,Andersen,Chris,2015,-1.264
anderch01,Andersen,Chris,2017,0.769
anderal01,Anderson,Alan,2014,-0.619
anderal01,Anderson,Alan,2015,-0.154
anderal01,Anderson,Alan,2016,-2.4819999999999998
anderal01,Anderson,Alan,2017,-2.505
anderja01,Anderson,James,2014,-1.1840000000000002
anderja01,Anderson,James,2016,1.555
anderju01,Anderson,Justin,2019,-1.465
anderju01,Anderson,Justin,2016,-0.754
anderju01,Anderson,Justin,2017,-0.087
anderju01,Anderson,Justin,2018,1.035
anderry01,Anderson,Ryan,2014,-1.045
anderry01,Anderson,Ryan,2015,-0.725
anderry01,Anderson,Ryan,2016,0.083
anderry01,Anderson,Ryan,2017,-1.111
anderry01,Anderson,Ryan,2018,0.281
anderry01,Anderson,Ryan,2019,-2.026
anderky01,Anderson,Kyle,2018,-0.551
anderky01,Anderson,Kyle,2017,0.8440000000000001
anderky01,Anderson,Kyle,2016,-0.513
anderky01,Anderson,Kyle,2015,-2.251
anderky01,Anderson,Kyle,2019,1.501
anigbik01,Anigbogu,Ike,2018,-5.9
anigbik01,Anigbogu,Ike,2019,-16.649
antetgi01,Antetokounmpo,Giannis,2016,0.402
antetgi01,Antetokounmpo,Giannis,2017,1.7069999999999999
antetgi01,Antetokounmpo,Giannis,2018,1.455
antetgi01,Antetokounmpo,Giannis,2019,2.129
antetgi01,Antetokounmpo,Giannis,2015,0.19899999999999998
antetgi01,Antetokounmpo,Giannis,2014,1.26
antetth01,Antetokounmpo,Thanasis,2016,-2.5340000000000003
antetko01,Antetokounmpo,Kostas,2019,17.31
anthoca01,Anthony,Carmelo,2019,-1.8969999999999998
anthoca01,Anthony,Carmelo,2018,-0.6559999999999999
anthoca01,Anthony,Carmelo,2016,-0.823
anthoca01,Anthony,Carmelo,2015,-1.473
anthoca01,Anthony,Carmelo,2014,-0.16399999999999998
anthoca01,Anthony,Carmelo,2017,-0.124
anthojo01,Anthony,Joel,2014,-0.47100000000000003
anthojo01,Anthony,Joel,2017,-2.519
anthojo01,Anthony,Joel,2015,2.2680000000000002
anthojo01,Anthony,Joel,2016,-3.859
anticpe01,Antic,Pero,2014,-0.899
anticpe01,Antic,Pero,2015,0.62
anunoog01,Anunoby,OG,2018,0.062
anunoog01,Anunoby,OG,2019,-0.05
applike01,Appling,Keith,2016,6.28
arcidry01,Arcidiacono,Ryan,2019,-0.245
arcidry01,Arcidiacono,Ryan,2018,0.016
arizatr01,Ariza,Trevor,2017,-0.9540000000000001
arizatr01,Ariza,Trevor,2015,-1.423
arizatr01,Ariza,Trevor,2014,-0.583
arizatr01,Ariza,Trevor,2018,-1.198
arizatr01,Ariza,Trevor,2019,-3.245
arizatr01,Ariza,Trevor,2016,-0.49200000000000005
armsthi01,Armstrong,Hilton,2014,-2.8360000000000003
arthuda01,Arthur,Darrell,2018,-3.6310000000000002
arthuda01,Arthur,Darrell,2014,1.218
arthuda01,Arthur,Darrell,2016,1.2570000000000001
arthuda01,Arthur,Darrell,2015,1.9240000000000002
arthuda01,Arthur,Darrell,2017,0.69
artisja01,Artis,Jamel,2018,-1.726
augusdj01,Augustin,D.J.,2019,-1.766
augusdj01,Augustin,D.J.,2018,-1.137
augusdj01,Augustin,D.J.,2017,-1.464
augusdj01,Augustin,D.J.,2016,-2.182
augusdj01,Augustin,D.J.,2015,-0.732
augusdj01,Augustin,D.J.,2014,-0.29
ayongu01,Ayon,Gustavo,2014,0.6509999999999999
pendeje02,Ayres,Jeff,2014,-0.198
pendeje02,Ayres,Jeff,2015,-3.695
pendeje02,Ayres,Jeff,2016,-3.5989999999999998
aytonde01,Ayton,Deandre,2019,0.616
babbch01,Babb,Chris,2014,-0.091
babbilu01,Babbitt,Luke,2014,1.153
babbilu01,Babbitt,Luke,2015,-1.226
babbilu01,Babbitt,Luke,2018,-1.501
babbilu01,Babbitt,Luke,2017,1.129
babbilu01,Babbitt,Luke,2016,-1.69
bacondw01,Bacon,Dwayne,2019,-0.997
bacondw01,Bacon,Dwayne,2018,0.524
bairsca01,Bairstow,Cameron,2015,1.0390000000000001
bairsca01,Bairstow,Cameron,2016,2.969
bakerro01,Baker,Ron,2019,2.0180000000000002
bakerro01,Baker,Ron,2018,0.061
bakerro01,Baker,Ron,2017,1.5130000000000001
balllo01,Ball,Lonzo,2018,1.393
balllo01,Ball,Lonzo,2019,1.001
barbole01,Barbosa,Leandro,2017,-1.766
barbole01,Barbosa,Leandro,2015,-1.814
barbole01,Barbosa,Leandro,2016,-2.01
barbole01,Barbosa,Leandro,2014,-1.122
bareajo01,Barea,J.J.,2016,-1.21
bareajo01,Barea,J.J.,2017,0.23600000000000002
bareajo01,Barea,J.J.,2015,-0.171
bareajo01,Barea,J.J.,2014,-1.6059999999999999
bareajo01,Barea,J.J.,2018,-2.496
bareajo01,Barea,J.J.,2019,-1.653
bargnan01,Bargnani,Andrea,2016,-3.0869999999999997
bargnan01,Bargnani,Andrea,2015,-2.263
bargnan01,Bargnani,Andrea,2014,-1.011
barnema02,Barnes,Matt,2017,-1.012
barnema02,Barnes,Matt,2015,0.848
barnema02,Barnes,Matt,2014,1.175
barnema02,Barnes,Matt,2016,-1.6969999999999998
barneha02,Barnes,Harrison,2018,0.07
barneha02,Barnes,Harrison,2019,-0.425
barneha02,Barnes,Harrison,2014,-0.615
barneha02,Barnes,Harrison,2015,0.215
barneha02,Barnes,Harrison,2017,-0.635
barneha02,Barnes,Harrison,2016,-0.35700000000000004
barroea01,Barron,Earl,2015,-2.8739999999999997
bartowi01,Barton,Will,2017,-1.8030000000000002
bartowi01,Barton,Will,2015,1.6869999999999998
bartowi01,Barton,Will,2019,-1.0
bartowi01,Barton,Will,2018,-1.133
bartowi01,Barton,Will,2014,2.541
bartowi01,Barton,Will,2016,-0.159
bassbr01,Bass,Brandon,2014,0.816
bassbr01,Bass,Brandon,2015,-0.335
bassbr01,Bass,Brandon,2017,-1.138
bassbr01,Bass,Brandon,2016,-0.41700000000000004
bateske01,Bates-Diop,Keita,2019,0.799
battish01,Battier,Shane,2014,-0.026000000000000002
batumni01,Batum,Nicolas,2014,0.271
batumni01,Batum,Nicolas,2015,0.37799999999999995
batumni01,Batum,Nicolas,2018,-1.3769999999999998
batumni01,Batum,Nicolas,2016,-0.601
batumni01,Batum,Nicolas,2019,0.617
batumni01,Batum,Nicolas,2017,-0.42200000000000004
bayleje01,Bayless,Jerryd,2018,0.29
bayleje01,Bayless,Jerryd,2019,-1.9680000000000002
bayleje01,Bayless,Jerryd,2017,-1.18
bayleje01,Bayless,Jerryd,2016,0.293
bayleje01,Bayless,Jerryd,2015,0.855
bayleje01,Bayless,Jerryd,2014,-1.807
baynear01,Baynes,Aron,2019,2.171
baynear01,Baynes,Aron,2015,1.51
baynear01,Baynes,Aron,2014,-0.008
baynear01,Baynes,Aron,2017,2.717
baynear01,Baynes,Aron,2016,-0.045
baynear01,Baynes,Aron,2018,2.715
bazemke01,Bazemore,Kent,2019,-1.072
bazemke01,Bazemore,Kent,2018,-1.237
bazemke01,Bazemore,Kent,2017,1.339
bazemke01,Bazemore,Kent,2016,1.206
bazemke01,Bazemore,Kent,2015,0.28300000000000003
bazemke01,Bazemore,Kent,2014,-0.431
bealbr01,Beal,Bradley,2019,-0.7979999999999999
bealbr01,Beal,Bradley,2016,-0.444
bealbr01,Beal,Bradley,2017,-0.094
bealbr01,Beal,Bradley,2018,-0.254
bealbr01,Beal,Bradley,2015,-0.134
bealbr01,Beal,Bradley,2014,0.865
beaslmi01,Beasley,Michael,2016,0.061
beaslmi01,Beasley,Michael,2019,-0.374
beaslmi01,Beasley,Michael,2017,-0.634
beaslmi01,Beasley,Michael,2015,1.291
beaslmi01,Beasley,Michael,2014,0.966
beaslmi01,Beasley,Michael,2018,-0.688
beaslma01,Beasley,Malik,2019,-1.8769999999999998
beaslma01,Beasley,Malik,2018,-1.0390000000000001
beaslma01,Beasley,Malik,2017,-0.055999999999999994
belinma01,Belinelli,Marco,2015,-1.671
belinma01,Belinelli,Marco,2019,-0.55
belinma01,Belinelli,Marco,2014,-1.298
belinma01,Belinelli,Marco,2016,-1.392
belinma01,Belinelli,Marco,2018,-1.214
belinma01,Belinelli,Marco,2017,-1.136
belljo01,Bell,Jordan,2018,1.421
belljo01,Bell,Jordan,2019,0.006
bembrde01,Bembry,DeAndre',2018,-1.8659999999999999
bembrde01,Bembry,DeAndre',2019,-0.997
bembrde01,Bembry,DeAndre',2017,1.26
bendedr01,Bender,Dragan,2019,1.135
bendedr01,Bender,Dragan,2017,-0.152
bendedr01,Bender,Dragan,2018,0.434
benimje01,Benimon,Jerrelle,2015,-2.545
bennean01,Bennett,Anthony,2015,-2.552
bennean01,Bennett,Anthony,2014,-1.8940000000000001
bennean01,Bennett,Anthony,2017,-2.513
bennean01,Bennett,Anthony,2016,-9.058
bentibe01,Bentil,Ben,2017,-9.732999999999999
bertada01,Bertans,Davis,2017,0.9359999999999999
bertada01,Bertans,Davis,2019,0.124
bertada01,Bertans,Davis,2018,2.171
bertada02,Bertans,Dairis,2019,-7.336
beverpa01,Beverley,Patrick,2015,-0.278
beverpa01,Beverley,Patrick,2016,0.525
beverpa01,Beverley,Patrick,2019,1.247
beverpa01,Beverley,Patrick,2017,-0.41100000000000003
beverpa01,Beverley,Patrick,2014,0.051
beverpa01,Beverley,Patrick,2018,-2.872
bhullsi01,Bhullar,Sim,2015,2.562
biedran01,Biedrins,Andris,2014,-3.4360000000000004
billuch01,Billups,Chauncey,2014,-2.877
birchkh01,Birch,Khem,2018,0.95
birchkh01,Birch,Khem,2019,1.6340000000000001
birdja01,Bird,Jabari,2018,-0.631
biyombi01,Biyombo,Bismack,2019,0.013999999999999999
biyombi01,Biyombo,Bismack,2018,0.7509999999999999
biyombi01,Biyombo,Bismack,2017,-0.46399999999999997
biyombi01,Biyombo,Bismack,2016,1.44
biyombi01,Biyombo,Bismack,2015,1.044
biyombi01,Biyombo,Bismack,2014,1.77
bjeline01,Bjelica,Nemanja,2016,-0.011000000000000001
bjeline01,Bjelica,Nemanja,2017,1.524
bjeline01,Bjelica,Nemanja,2018,0.909
bjeline01,Bjelica,Nemanja,2019,1.758
blackta01,Black,Tarik,2018,2.218
blackta01,Black,Tarik,2017,1.8969999999999998
blackta01,Black,Tarik,2016,1.9969999999999999
blackta01,Black,Tarik,2015,-1.3159999999999998
blairde01,Blair,DeJuan,2014,-1.18
blairde01,Blair,DeJuan,2015,-1.273
blairde01,Blair,DeJuan,2016,-0.19
blakest01,Blake,Steve,2014,0.043
blakest01,Blake,Steve,2016,0.514
blakest01,Blake,Steve,2015,0.11900000000000001
blakean01,Blakeney,Antonio,2018,0.31
blakean01,Blakeney,Antonio,2019,-4.085
blatcan01,Blatche,Andray,2014,-0.968
bledser01,Bledsoe,Eric,2015,0.667
bledser01,Bledsoe,Eric,2017,-1.954
bledser01,Bledsoe,Eric,2014,1.325
bledser01,Bledsoe,Eric,2018,0.017
bledser01,Bledsoe,Eric,2019,1.227
bledser01,Bledsoe,Eric,2016,1.6740000000000002
blossja01,Blossomgame,Jaron,2019,1.591
blueva01,Blue,Vander,2014,5.36
blueva01,Blue,Vander,2018,-1.585
blueva01,Blue,Vander,2015,1.38
boganke01,Bogans,Keith,2014,3.138
bogdabo02,Bogdanovic,Bojan,2018,-0.46299999999999997
bogdabo02,Bogdanovic,Bojan,2017,-0.845
bogdabo02,Bogdanovic,Bojan,2016,-2.455
bogdabo02,Bogdanovic,Bojan,2015,0.223
bogdabo02,Bogdanovic,Bojan,2019,-0.317
bogdabo01,Bogdanovic,Bogdan,2018,-1.1
bogdabo01,Bogdanovic,Bogdan,2019,-0.48
bogutan01,Bogut,Andrew,2019,2.202
bogutan01,Bogut,Andrew,2017,0.619
bogutan01,Bogut,Andrew,2015,2.511
bogutan01,Bogut,Andrew,2014,1.656
bogutan01,Bogut,Andrew,2016,2.207
bogutan01,Bogut,Andrew,2018,1.8030000000000002
boldejo01,Bolden,Jonah,2019,0.9279999999999999
bolomjo01,Bolomboy,Joel,2017,0.22399999999999998
bolomjo01,Bolomboy,Joel,2018,-3.713
bongais01,Bonga,Isaac,2019,-2.642
bonnema01,Bonner,Matt,2015,2.4219999999999997
bonnema01,Bonner,Matt,2014,0.904
bonnema01,Bonner,Matt,2016,1.449
bookede01,Booker,Devin,2017,-0.322
bookede01,Booker,Devin,2018,-0.6859999999999999
bookede01,Booker,Devin,2019,-0.929
bookede01,Booker,Devin,2016,-1.399
booketr01,Booker,Trevor,2014,0.133
booketr01,Booker,Trevor,2015,1.8630000000000002
booketr01,Booker,Trevor,2016,0.61
booketr01,Booker,Trevor,2017,0.396
booketr01,Booker,Trevor,2018,0.72
boozeca01,Boozer,Carlos,2014,-0.885
boozeca01,Boozer,Carlos,2015,-0.48
boshch01,Bosh,Chris,2016,-0.025
boshch01,Bosh,Chris,2014,0.184
boshch01,Bosh,Chris,2015,-0.111
bouchch01,Boucher,Chris,2019,4.4239999999999995
bouchch01,Boucher,Chris,2018,-2.494
bradlav01,Bradley,Avery,2018,-0.9790000000000001
bradlav01,Bradley,Avery,2014,-1.075
bradlav01,Bradley,Avery,2015,-0.797
bradlav01,Bradley,Avery,2016,-0.172
bradlav01,Bradley,Avery,2017,-0.775
bradlav01,Bradley,Avery,2019,0.415
bradlto01,Bradley,Tony,2019,0.07400000000000001
bradlto01,Bradley,Tony,2018,-6.367999999999999
brandel01,Brand,Elton,2014,-0.321
brandel01,Brand,Elton,2015,0.159
brandel01,Brand,Elton,2016,0.292
breweco01,Brewer,Corey,2017,-0.696
breweco01,Brewer,Corey,2016,-1.215
breweco01,Brewer,Corey,2019,-1.604
breweco01,Brewer,Corey,2015,-0.012
breweco01,Brewer,Corey,2014,-0.563
breweco01,Brewer,Corey,2018,-1.03
brewero02,Brewer,Ronnie,2014,-0.28300000000000003
bridgmi01,Bridges,Mikal,2019,-0.9790000000000001
bridgmi02,Bridges,Miles,2019,-1.3459999999999999
briscis01,Briscoe,Isaiah,2019,2.151
broekry01,Broekhoff,Ryan,2019,-1.1640000000000001
brogdma01,Brogdon,Malcolm,2019,0.878
brogdma01,Brogdon,Malcolm,2018,-0.536
brogdma01,Brogdon,Malcolm,2017,-0.66
brookaa01,Brooks,Aaron,2015,-0.18600000000000003
brookaa01,Brooks,Aaron,2018,-3.238
brookaa01,Brooks,Aaron,2014,-0.953
brookaa01,Brooks,Aaron,2016,2.2969999999999997
brookaa01,Brooks,Aaron,2017,-1.122
brookdi01,Brooks,Dillon,2019,0.9490000000000001
brookdi01,Brooks,Dillon,2018,-1.217
brookma01,Brooks,MarShon,2018,-1.432
brookma01,Brooks,MarShon,2014,-1.129
brookma01,Brooks,MarShon,2019,-0.08199999999999999
brownan02,Brown,Anthony,2016,0.835
brownan02,Brown,Anthony,2017,1.6880000000000002
brownan02,Brown,Anthony,2018,-11.677
brownja02,Brown,Jaylen,2018,1.59
brownja02,Brown,Jaylen,2019,1.178
brownja02,Brown,Jaylen,2017,0.759
brownma02,Brown,Markel,2015,-2.262
brownma02,Brown,Markel,2016,-2.832
brownma02,Brown,Markel,2018,1.038
brownlo01,Brown,Lorenzo,2014,2.8080000000000003
brownlo01,Brown,Lorenzo,2015,-1.02
brownlo01,Brown,Lorenzo,2016,-6.184
brownlo01,Brown,Lorenzo,2019,-0.036000000000000004
brownlo01,Brown,Lorenzo,2018,2.9210000000000003
brownbo02,Brown,Bobby,2018,-3.8489999999999998
brownbo02,Brown,Bobby,2017,1.514
brownst02,Brown,Sterling,2019,-0.295
brownst02,Brown,Sterling,2018,-1.225
brownbr01,Brown,Bruce,2019,2.207
brownsh01,Brown,Shannon,2014,0.021
brownsh01,Brown,Shannon,2015,-2.7760000000000002
brownja01,Brown,Jabari,2015,-0.021
brunsja01,Brunson,Jalen,2019,-0.938
brussni01,Brussino,Nicolas,2017,-3.109
brussni01,Brussino,Nicolas,2018,4.958
bryanko01,Bryant,Kobe,2016,-0.922
bryanko01,Bryant,Kobe,2015,-2.148
bryanko01,Bryant,Kobe,2014,3.99
bryanth01,Bryant,Thomas,2019,0.166
bryanth01,Bryant,Thomas,2018,-4.072
budinch01,Budinger,Chase,2014,0.214
budinch01,Budinger,Chase,2015,-1.396
budinch01,Budinger,Chase,2016,0.795
bullore01,Bullock,Reggie,2015,3.385
bullore01,Bullock,Reggie,2014,1.814
bullore01,Bullock,Reggie,2017,0.9390000000000001
bullore01,Bullock,Reggie,2018,-0.35600000000000004
bullore01,Bullock,Reggie,2019,-0.86
bullore01,Bullock,Reggie,2016,0.091
burketr01,Burke,Trey,2019,0.575
burketr01,Burke,Trey,2016,-1.048
burketr01,Burke,Trey,2015,-0.5710000000000001
burketr01,Burke,Trey,2014,-0.384
burketr01,Burke,Trey,2018,0.804
burketr01,Burke,Trey,2017,-1.242
burksal01,Burks,Alec,2014,-1.143
burksal01,Burks,Alec,2019,-1.057
burksal01,Burks,Alec,2018,-2.677
burksal01,Burks,Alec,2017,1.0659999999999998
burksal01,Burks,Alec,2016,-2.255
burksal01,Burks,Alec,2015,-2.6260000000000003
burtode02,Burton,Deonte,2019,1.354
butlera01,Butler,Rasual,2014,-0.706
butlera01,Butler,Rasual,2015,0.415
butlera01,Butler,Rasual,2016,1.882
butleji01,Butler,Jimmy,2015,0.259
butleji01,Butler,Jimmy,2014,1.3980000000000001
butleji01,Butler,Jimmy,2018,0.8009999999999999
butleji01,Butler,Jimmy,2019,0.624
butleji01,Butler,Jimmy,2017,0.722
butleji01,Butler,Jimmy,2016,-0.598
butleca01,Butler,Caron,2014,-0.474
butleca01,Butler,Caron,2015,-1.0270000000000001
butleca01,Butler,Caron,2016,-1.6540000000000001
buyckdw01,Buycks,Dwight,2015,-2.485
buyckdw01,Buycks,Dwight,2018,0.33799999999999997
buyckdw01,Buycks,Dwight,2014,1.213
bynuman01,Bynum,Andrew,2014,1.367
bynumwi01,Bynum,Will,2015,-3.034
bynumwi01,Bynum,Will,2014,-0.073
cabocbr01,Caboclo,Bruno,2015,-10.363
cabocbr01,Caboclo,Bruno,2016,-2.35
cabocbr01,Caboclo,Bruno,2017,14.175999999999998
cabocbr01,Caboclo,Bruno,2018,4.007
cabocbr01,Caboclo,Bruno,2019,0.9079999999999999
calatni01,Calathes,Nick,2015,2.387
calatni01,Calathes,Nick,2014,3.46
caldejo01,Calderon,Jose,2014,-1.5759999999999998
caldejo01,Calderon,Jose,2015,-4.0760000000000005
caldejo01,Calderon,Jose,2016,-0.499
caldejo01,Calderon,Jose,2017,-1.995
caldejo01,Calderon,Jose,2018,-0.43700000000000006
caldejo01,Calderon,Jose,2019,-1.067
caldwke01,Caldwell-Pope,Kentavious,2017,-0.726
caldwke01,Caldwell-Pope,Kentavious,2018,-1.518
caldwke01,Caldwell-Pope,Kentavious,2019,-2.4930000000000003
caldwke01,Caldwell-Pope,Kentavious,2016,0.968
caldwke01,Caldwell-Pope,Kentavious,2015,-0.965
caldwke01,Caldwell-Pope,Kentavious,2014,-1.087
canaais01,Canaan,Isaiah,2016,-1.15
canaais01,Canaan,Isaiah,2015,-0.31
canaais01,Canaan,Isaiah,2014,1.135
canaais01,Canaan,Isaiah,2017,0.261
canaais01,Canaan,Isaiah,2018,0.722
canaais01,Canaan,Isaiah,2019,-0.24100000000000002
capelca01,Capela,Clint,2015,4.55
capelca01,Capela,Clint,2016,1.882
capelca01,Capela,Clint,2017,0.49700000000000005
capelca01,Capela,Clint,2019,1.128
capelca01,Capela,Clint,2018,1.7069999999999999
carrode01,Carroll,DeMarre,2014,0.33299999999999996
carrode01,Carroll,DeMarre,2017,1.859
carrode01,Carroll,DeMarre,2018,0.032
carrode01,Carroll,DeMarre,2019,-0.537
carrode01,Carroll,DeMarre,2015,-0.223
carrode01,Carroll,DeMarre,2016,0.562
cartevi01,Carter,Vince,2015,-0.3
cartevi01,Carter,Vince,2014,0.871
cartevi01,Carter,Vince,2016,-1.204
cartevi01,Carter,Vince,2018,-0.083
cartevi01,Carter,Vince,2017,0.311
cartevi01,Carter,Vince,2019,-1.004
carteje01,Carter,Jevon,2019,-0.9329999999999999
cartemi01,Carter-Williams,Michael,2018,-0.301
cartemi01,Carter-Williams,Michael,2019,0.175
cartemi01,Carter-Williams,Michael,2017,1.591
cartemi01,Carter-Williams,Michael,2016,0.439
cartemi01,Carter-Williams,Michael,2015,-0.081
cartemi01,Carter-Williams,Michael,2014,-0.835
carusal01,Caruso,Alex,2018,1.459
carusal01,Caruso,Alex,2019,4.171
casspom01,Casspi,Omri,2017,-2.0
casspom01,Casspi,Omri,2019,1.847
casspom01,Casspi,Omri,2018,1.57
casspom01,Casspi,Omri,2016,-1.12
casspom01,Casspi,Omri,2015,-1.776
casspom01,Casspi,Omri,2014,1.599
caulewi01,Cauley-Stein,Willie,2019,-0.369
caulewi01,Cauley-Stein,Willie,2018,0.159
caulewi01,Cauley-Stein,Willie,2017,-0.109
caulewi01,Cauley-Stein,Willie,2016,-0.379
caupatr01,Caupain,Troy,2019,7.822
cavanty01,Cavanaugh,Tyler,2019,-0.573
cavanty01,Cavanaugh,Tyler,2018,-3.31
chalmma01,Chalmers,Mario,2016,0.9109999999999999
chalmma01,Chalmers,Mario,2015,0.467
chalmma01,Chalmers,Mario,2014,-0.536
chalmma01,Chalmers,Mario,2018,0.16
chandty01,Chandler,Tyson,2017,-0.32299999999999995
chandty01,Chandler,Tyson,2014,0.08199999999999999
chandty01,Chandler,Tyson,2015,0.205
chandty01,Chandler,Tyson,2016,-1.433
chandty01,Chandler,Tyson,2019,1.517
chandty01,Chandler,Tyson,2018,-0.10400000000000001
chandwi01,Chandler,Wilson,2014,1.534
chandwi01,Chandler,Wilson,2019,-0.335
chandwi01,Chandler,Wilson,2018,0.765
chandwi01,Chandler,Wilson,2015,0.23199999999999998
chandwi01,Chandler,Wilson,2017,1.287
chealjo01,Chealey,Joe,2019,-2.437
cherrwi01,Cherry,Will,2015,-2.306
childjo01,Childress,Josh,2014,11.339
chiozch01,Chiozza,Chris,2019,2.83
chrisma01,Chriss,Marquese,2018,0.515
chrisma01,Chriss,Marquese,2019,-1.304
chrisma01,Chriss,Marquese,2017,-1.726
chrisra01,Christmas,Rakeem,2017,-0.034
chrisra01,Christmas,Rakeem,2016,-2.5340000000000003
chrisdi01,Christmas,Dionte,2014,-2.795
chrisse01,Christon,Semaj,2017,-1.6769999999999998
chrispa01,Christopher,Patrick,2015,-15.534
clarkea01,Clark,Earl,2014,-0.7390000000000001
clarkea01,Clark,Earl,2015,2.154
clarkia01,Clark,Ian,2014,-4.003
clarkia01,Clark,Ian,2015,0.48100000000000004
clarkia01,Clark,Ian,2016,-2.0069999999999997
clarkia01,Clark,Ian,2019,-1.949
clarkia01,Clark,Ian,2018,1.618
clarkia01,Clark,Ian,2017,-0.501
clarkga01,Clark,Gary,2019,-1.187
clarkco01,Clarke,Coty,2016,-2.5340000000000003
clarkjo01,Clarkson,Jordan,2016,-1.367
clarkjo01,Clarkson,Jordan,2019,-0.396
clarkjo01,Clarkson,Jordan,2018,-0.882
clarkjo01,Clarkson,Jordan,2017,-1.126
clarkjo01,Clarkson,Jordan,2015,-1.51
clavegi01,Clavell,Gian,2018,2.267
clavevi01,Claver,Victor,2015,-1.681
clavevi01,Claver,Victor,2014,6.257000000000001
clevean01,Cleveland,Antonius,2018,-4.956
coleno01,Cole,Norris,2014,-1.526
coleno01,Cole,Norris,2017,-0.46399999999999997
coleno01,Cole,Norris,2015,0.43200000000000005
coleno01,Cole,Norris,2016,-2.093
collijo01,Collins,John,2019,0.884
collijo01,Collins,John,2018,1.354
colliza01,Collins,Zach,2019,0.489
colliza01,Collins,Zach,2018,0.6809999999999999
collija04,Collins,Jason,2014,-5.755
colliky01,Collinsworth,Kyle,2018,-0.9670000000000001
collini01,Collison,Nick,2014,1.165
collini01,Collison,Nick,2017,2.121
collini01,Collison,Nick,2015,-0.439
collini01,Collison,Nick,2018,-0.408
collini01,Collison,Nick,2016,0.991
collida01,Collison,Darren,2014,0.303
collida01,Collison,Darren,2015,0.792
collida01,Collison,Darren,2017,-0.01
collida01,Collison,Darren,2019,-1.4369999999999998
collida01,Collison,Darren,2018,-0.131
collida01,Collison,Darren,2016,-1.7990000000000002
colsobo01,Colson,Bonzie,2019,-4.752
conlemi01,Conley,Mike,2015,-0.581
conlemi01,Conley,Mike,2018,2.417
conlemi01,Conley,Mike,2017,1.077
conlemi01,Conley,Mike,2014,0.316
conlemi01,Conley,Mike,2019,0.381
conlemi01,Conley,Mike,2016,-0.634
connapa01,Connaughton,Pat,2017,0.9690000000000001
connapa01,Connaughton,Pat,2018,2.262
connapa01,Connaughton,Pat,2019,1.9040000000000001
connapa01,Connaughton,Pat,2016,5.585
cookqu01,Cook,Quinn,2019,-2.105
cookqu01,Cook,Quinn,2017,-3.637
cookqu01,Cook,Quinn,2018,-1.871
cookech01,Cooke,Charles,2018,0.9359999999999999
cooleja01,Cooley,Jack,2015,1.805
cooleja01,Cooley,Jack,2018,1.34
copelch01,Copeland,Chris,2016,-3.0260000000000002
copelch01,Copeland,Chris,2014,-0.601
copelch01,Copeland,Chris,2015,0.021
costema01,Costello,Matt,2018,-1.412
cottobr01,Cotton,Bryce,2015,-3.361
cottobr01,Cotton,Bryce,2016,-8.125
couside01,Cousins,DeMarcus,2017,0.753
couside01,Cousins,DeMarcus,2019,2.178
couside01,Cousins,DeMarcus,2015,1.3769999999999998
couside01,Cousins,DeMarcus,2016,0.831
couside01,Cousins,DeMarcus,2018,0.625
couside01,Cousins,DeMarcus,2014,0.9209999999999999
covinro01,Covington,Robert,2019,0.6859999999999999
covinro01,Covington,Robert,2015,-1.028
covinro01,Covington,Robert,2016,-0.027999999999999997
covinro01,Covington,Robert,2017,0.701
covinro01,Covington,Robert,2018,-0.41100000000000003
covinro01,Covington,Robert,2014,3.0589999999999997
crabbal01,Crabbe,Allen,2014,-0.935
crabbal01,Crabbe,Allen,2015,0.882
crabbal01,Crabbe,Allen,2016,0.373
crabbal01,Crabbe,Allen,2017,-0.68
crabbal01,Crabbe,Allen,2018,0.8270000000000001
crabbal01,Crabbe,Allen,2019,1.085
craigto01,Craig,Torrey,2018,1.5090000000000001
craigto01,Craig,Torrey,2019,2.3280000000000003
crawfjo02,Crawford,Jordan,2014,0.547
crawfjo02,Crawford,Jordan,2017,-1.7619999999999998
crawfjo02,Crawford,Jordan,2018,-6.837000000000001
crawfja01,Crawford,Jamal,2019,-2.403
crawfja01,Crawford,Jamal,2014,-0.384
crawfja01,Crawford,Jamal,2016,-1.0390000000000001
crawfja01,Crawford,Jamal,2018,-2.363
crawfja01,Crawford,Jamal,2015,-1.3130000000000002
crawfja01,Crawford,Jamal,2017,-0.953
crowdja01,Crowder,Jae,2016,-0.066
crowdja01,Crowder,Jae,2015,-0.204
crowdja01,Crowder,Jae,2014,0.452
crowdja01,Crowder,Jae,2018,-0.84
crowdja01,Crowder,Jae,2019,0.336
crowdja01,Crowder,Jae,2017,1.151
cunnida01,Cunningham,Dante,2019,-3.582
cunnida01,Cunningham,Dante,2014,-0.395
cunnida01,Cunningham,Dante,2015,-0.828
cunnida01,Cunningham,Dante,2016,-1.2209999999999999
